"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","createdMsia"
"@mieyrahfaizoull upgraded to new maxis one plan <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",FALSE,0,"mieyrahfaizoull","2016-05-17 06:46:27",FALSE,732454326581370880,732462268135264256,105567223,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohlorditsher",0,FALSE,FALSE,NA,NA,"2016-05-17 14:46:27"
"Which Telco provides the cheapest plan with Samsung S7 edge? Maxis? DIGI or Celcom?",FALSE,0,NA,"2016-05-17 05:12:09",FALSE,NA,732438533554769920,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JordanYap35",0,FALSE,FALSE,NA,NA,"2016-05-17 13:12:09"
"@Maxis I signed up for maxis data plan promo on Apr 11 when your PG team came to my company. Until now, no news at all. Whom can I contact?",FALSE,0,"Maxis","2016-05-17 05:07:38",FALSE,NA,732437399616245760,58476851,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","allenooi",0,FALSE,FALSE,NA,NA,"2016-05-17 13:07:38"
"@datukhensem DiGi.  But thinking mok ambil Maxis East Malaysia plan + S7 ( Significantly cheaper sinun)",FALSE,0,"datukhensem","2016-05-17 03:44:33",FALSE,732416211183493120,732416488288571392,232130100,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>","BawangByte",0,FALSE,FALSE,NA,NA,"2016-05-17 11:44:33"
"RT @Maxis: Get iPhone SE on MaxisONE plan starting from RM45/mth w/ no upfront payment or credit card: https://t.co/eHoFmfU6qu https://t.co<U+0085>",FALSE,0,NA,"2016-05-17 01:55:05",FALSE,NA,732388941941243904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ridwanihsan",7,TRUE,FALSE,NA,NA,"2016-05-17 09:55:05"
"So I'm not leaving Maxis. Celcom is dragging their ass, so I just upgraded my current plan",FALSE,0,NA,"2016-05-17 00:59:02",FALSE,NA,732374837411319808,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","azi_harieza",0,FALSE,FALSE,NA,NA,"2016-05-17 08:59:02"
"Sepatutnya bila semua blah dari maxis kau kene la jaga hati planggan yg stay tapi klu yg stay kau sedap2 je plan 128 caj smpai 200 bye2la!!",FALSE,1,NA,"2016-05-16 19:30:18",FALSE,NA,732292106216079360,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CikWiwit",0,FALSE,FALSE,NA,NA,"2016-05-17 03:30:18"
"@EricxLah @weeeiyeeeeeeee maxis one plan van get it free",FALSE,0,"EricxLah","2016-05-16 19:07:39",FALSE,731691984188936192,732286408858075136,354325574,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonlummy",0,FALSE,FALSE,NA,NA,"2016-05-17 03:07:39"
"Nak tukar plan ni pon risau je kang no maxis aku tak aktif tok 50hari. Ehh aku tak faham la ni. Ermm",FALSE,0,NA,"2016-05-16 16:13:36",FALSE,NA,732242608475373568,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MohamadNazrieME",0,FALSE,FALSE,NA,NA,"2016-05-17 00:13:36"
"@nadiyakamarudin pulak org cari y faham. Kama pon tak faham acaner ni.? Tu baca bebetul dia ckp apa tu eh untuk tukar plan maxis fast.?",FALSE,0,"nadiyakamarudin","2016-05-16 16:12:08",FALSE,732241904801222656,732242235979259904,420384202,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MohamadNazrieME",0,FALSE,FALSE,NA,NA,"2016-05-17 00:12:08"
"Tensen tenet dh hbis... Kna tukar tenet plan brand lain.. Maxis ta best...<ed><U+00A0><U+00BD><ed><U+00B8><U+008C><ed><U+00A0><U+00BD><ed><U+00B8><U+008C>",FALSE,0,NA,"2016-05-16 15:53:41",FALSE,NA,732237596181422080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NusyaIzzuddin",0,FALSE,FALSE,NA,NA,"2016-05-16 23:53:41"
"@mydigi im done to change from maxis to digi this afternoon.. how long i need to wait    till i can use new digi plan?24 hrs?",FALSE,0,"mydigi","2016-05-16 14:38:10",FALSE,NA,732218588807843840,39452658,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KamalRassidi",0,FALSE,FALSE,NA,NA,"2016-05-16 22:38:10"
"@fendinasib maxis 1gb 30hengget. Dia ada banyak plan lain,paling murah 28rm 3gb. Aku sebab ambik tu sebab senang nak call customer",FALSE,0,"fendinasib","2016-05-16 14:14:29",FALSE,732211043322093568,732212629540720640,790991130,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NajlaaAisyah",0,FALSE,FALSE,NA,NA,"2016-05-16 22:14:29"
"@syhrhsh maxis family plan <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> my dad patut pakai the 20gb, i pakai 5 gb. But dia kata dia duduk rumah tak pakai bnyk, jadi dia tukar ke saya",FALSE,0,"syhrhsh","2016-05-16 14:14:29",FALSE,732212325977980928,732212628899028992,4023014426,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dahahatin__",0,FALSE,FALSE,NA,NA,"2016-05-16 22:14:29"
"Bila ada org tu nak acah2 sweet, ckp muka aku like the lil girl in maxis one plan tp rupanya tak sweet lgsg bahahahahahaha demmm terkena!!!",FALSE,0,NA,"2016-05-16 14:03:42",FALSE,NA,732209915490533376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aliaa_asmno",0,FALSE,FALSE,NA,NA,"2016-05-16 22:03:42"
"RT @Maxis: Get iPhone SE on MaxisONE plan starting from RM45/mth w/ no upfront payment or credit card: https://t.co/eHoFmfU6qu https://t.co<U+0085>",FALSE,0,NA,"2016-05-16 13:07:09",FALSE,NA,732195684024123392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AizamSyafix",7,TRUE,FALSE,NA,NA,"2016-05-16 21:07:09"
"RT @Maxis: Get iPhone SE on MaxisONE plan starting from RM45/mth w/ no upfront payment or credit card: https://t.co/eHoFmfU6qu https://t.co<U+0085>",FALSE,0,NA,"2016-05-16 12:31:07",FALSE,NA,732186618757447680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sallehan",7,TRUE,FALSE,NA,NA,"2016-05-16 20:31:07"
"@Rozaimin Adakah anda ingin tukar dr prepaid ke postpaid?Jika ya,anda lihat MaxisONE plan kami (https://t.co/5gY7eNgtf5).TQ-Sam",FALSE,0,"Rozaimin","2016-05-16 11:43:34",FALSE,732165589632851968,732174652382941184,41744973,"<a href=""http://www.maxislistens.com"" rel=""nofollow"">MaxisListens_app</a>","MaxisListens",0,FALSE,FALSE,NA,NA,"2016-05-16 19:43:34"
"RT @Maxis: Get iPhone SE on MaxisONE plan starting from RM45/mth w/ no upfront payment or credit card: https://t.co/eHoFmfU6qu https://t.co<U+0085>",FALSE,0,NA,"2016-05-16 11:32:53",FALSE,NA,732171960436719616,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syafiqhazim",7,TRUE,FALSE,NA,NA,"2016-05-16 19:32:53"
"Terminated my maxis broadband, now looking fr new plan. I need recommendation, please! <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC> (post-paid) mana lagi elok",FALSE,0,NA,"2016-05-16 11:19:00",FALSE,NA,732168466912837632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","denasaidso",0,FALSE,FALSE,NA,NA,"2016-05-16 19:19:00"
"@IamMAHZ Adakah pelan anda ialah Maxis One Plan 98 ke atas?Jika ya,sila tutup wifi &amp; buka mobile data shj.TQ-Sam",FALSE,0,"IamMAHZ","2016-05-16 11:17:43",FALSE,732152599734947840,732168145952071680,293054861,"<a href=""http://www.maxislistens.com"" rel=""nofollow"">MaxisListens_app</a>","MaxisListens",0,FALSE,FALSE,NA,NA,"2016-05-16 19:17:43"
"RT @leeagasguang: Anyone in celcom aware of any upcoming plan for iphone6s? zerolution maxis is tempting! hoho... stress.. Happy Monday!",FALSE,0,NA,"2016-05-16 11:14:57",FALSE,NA,732167447034269696,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","froststone",3,TRUE,FALSE,NA,NA,"2016-05-16 19:14:57"
"RT @Maxis: Get iPhone SE on MaxisONE plan starting from RM45/mth w/ no upfront payment or credit card: https://t.co/eHoFmfU6qu https://t.co<U+0085>",FALSE,0,NA,"2016-05-16 11:06:55",FALSE,NA,732165426365353984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hhalliezaAZMI",7,TRUE,FALSE,NA,NA,"2016-05-16 19:06:55"
"@pancococor haa aku pon memang plan nk tuka p70 nnti. Aku pon tak tahulah nape aku amik maxis dulu. Kne pukau kot<ed><U+00A0><U+00BD><ed><U+00B8><U+0085>",FALSE,0,"pancococor","2016-05-16 11:03:56",FALSE,732164386039549952,732164674855149568,3916587673,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MSyahidAB",0,FALSE,FALSE,NA,NA,"2016-05-16 19:03:56"
"@fikrynaharuddin Hi, May I know if you are a Maxis One plan user? You may refer at https://t.co/DDwq4KDIY7. TQ/Yamini",FALSE,1,"fikrynaharuddin","2016-05-16 11:01:52",FALSE,732146835528155136,732164155046662144,3141511639,"<a href=""http://www.maxislistens.com"" rel=""nofollow"">MaxisListens_app</a>","MaxisListens",0,FALSE,FALSE,NA,NA,"2016-05-16 19:01:52"
"RT @Maxis: Get iPhone SE on MaxisONE plan starting from RM45/mth w/ no upfront payment or credit card: https://t.co/eHoFmfU6qu https://t.co<U+0085>",FALSE,0,NA,"2016-05-16 11:00:13",FALSE,NA,732163742423621632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tannieyurrhh",7,TRUE,FALSE,NA,NA,"2016-05-16 19:00:13"
"Get iPhone SE on MaxisONE plan starting from RM45/mth w/ no upfront payment or credit card: https://t.co/eHoFmfU6qu https://t.co/UrAun94Yo0",FALSE,27,NA,"2016-05-16 10:48:01",FALSE,NA,732160671291310080,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Maxis",7,FALSE,FALSE,NA,NA,"2016-05-16 18:48:01"
"call maxis nak tanya pasal tukar plan fast tu. sekali dia cakap. ""Oh itu kena call hotlink.<ed><U+00A0><U+00BE><ed><U+00B4><U+0094> laa kok berbeda?<ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,1,NA,"2016-05-16 08:15:15",FALSE,NA,732122224757342208,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Syaa_badrul2",0,FALSE,FALSE,NA,NA,"2016-05-16 16:15:15"
"Anyone in celcom aware of any upcoming plan for iphone6s? zerolution maxis is tempting! hoho... stress.. Happy Monday!",FALSE,0,NA,"2016-05-16 07:30:28",FALSE,NA,732110955665076224,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","leeagasguang",3,FALSE,FALSE,NA,NA,"2016-05-16 15:30:28"
"@MaxisListens kenapa tak boleh nak tukar ke plan fast maxis ni ? Dari hari sabtu saya cuba https://t.co/0pQT6ysBKb",FALSE,0,"MaxisListens","2016-05-16 07:16:06",FALSE,NA,732107341722583040,141114041,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OmgItsAzrul",0,FALSE,FALSE,NA,NA,"2016-05-16 15:16:06"
"Pada mereka yang gunakan plan i-value Maxis, (datang dengan iphone) saya sarankan tukar pada Maxis OnePlan (1)",FALSE,0,NA,"2016-05-16 06:39:49",FALSE,NA,732098211351945216,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FakeSufianAbas",0,FALSE,FALSE,NA,NA,"2016-05-16 14:39:49"
"Pandai juga Maxis ni, nampak macam semua orang dapat upgrade, rupanya bila diteliti masih ada orang yang plan macam cibai.",FALSE,1,NA,"2016-05-16 06:28:20",FALSE,NA,732095320419536896,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FakeSufianAbas",0,FALSE,FALSE,NA,NA,"2016-05-16 14:28:20"
"@Maxis can someone give me maxis CEO email address. Maxis call centre asked me write 2 him complain on my data plan request.",FALSE,0,"Maxis","2016-05-16 06:26:51",FALSE,NA,732094947675889664,58476851,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ongyiatliang",0,FALSE,FALSE,NA,NA,"2016-05-16 14:26:51"
"@MaxisListens Inikah Maxis one Plan? ""New iValue 1""?",FALSE,0,"MaxisListens","2016-05-16 05:35:51",FALSE,732081280343384064,732082112195530752,141114041,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FakeSufianAbas",0,FALSE,FALSE,NA,NA,"2016-05-16 13:35:51"
"@Ryu_jinjin @emantaslim @MaxisListens @celcom_malaysia maxis fibre home dengan maxis one plan bukan lain ke? <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>",FALSE,0,"Ryu_jinjin","2016-05-16 05:35:37",FALSE,732077768301645824,732082053122949120,275316588,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zhariffzaf",0,FALSE,FALSE,NA,NA,"2016-05-16 13:35:37"
"@FakeSufianAbas Data upgrade utk pengguna Maxis One Plan. TQ-Fiza",FALSE,0,"FakeSufianAbas","2016-05-16 05:32:33",FALSE,732071449465262080,732081280343384064,703230528799911936,"<a href=""http://www.maxislistens.com"" rel=""nofollow"">MaxisListens_app</a>","MaxisListens",0,FALSE,FALSE,NA,NA,"2016-05-16 13:32:33"
"@MaxisListens Does maxis centre klcc have zerolution plan with any iphone 6 in store? Just to make sure cause I wanna get one there today.",FALSE,0,"MaxisListens","2016-05-16 05:07:09",FALSE,NA,732074888106676224,141114041,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wawinnnnnnn",0,FALSE,FALSE,NA,NA,"2016-05-16 13:07:09"
"@izzahmuiz uii lg murah hahaha tp xpelah, maxis family plan, malas nak usul haha",FALSE,0,"izzahmuiz","2016-05-16 03:35:01",FALSE,731962717087535104,732051703709622272,482190663,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TashShot",0,FALSE,FALSE,NA,NA,"2016-05-16 11:35:01"
"@SharimanMHatta Hi, you can share the data if you have supp line under Maxis One Share plan RM48. TQ-Fiza",FALSE,0,"SharimanMHatta","2016-05-16 01:59:38",FALSE,732007399725338624,732027699946868736,721025893599064064,"<a href=""http://www.maxislistens.com"" rel=""nofollow"">MaxisListens_app</a>","MaxisListens",0,FALSE,FALSE,NA,NA,"2016-05-16 09:59:38"
"Pagi @Maxis, plan apa paling cun anda bole offer untuk saya? Saya suka call (all line), data sekurang kurangnya 10gb dan saya kaki travel <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",FALSE,0,NA,"2016-05-15 21:53:16",FALSE,NA,731965700789567488,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","izzahmuiz",0,FALSE,FALSE,NA,NA,"2016-05-16 05:53:16"
"@Vvveana Hi Veana, pls tweet us @MaxisListens so we can explain the plan in more details. Thanks!",FALSE,0,"Vvveana","2016-05-15 19:02:51",FALSE,729980049357742080,731922812600901632,484028944,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maxis",0,FALSE,FALSE,NA,NA,"2016-05-16 03:02:51"
"RT @BEEofficially: Mmg maxis kapak duit org pun <ed><U+00A0><U+00BD><ed><U+00B8><U+0092> aku pun tgh plan nak tukaq tp tktau nak tkaq apa. Digi ka umobile <ed><U+00A0><U+00BD><ed><U+00B8><U+008F> https://t.co/fDc9tE3b<U+0085>",FALSE,0,NA,"2016-05-15 18:48:19",FALSE,NA,731919155805310976,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rul_akmal",1,TRUE,FALSE,NA,NA,"2016-05-16 02:48:19"
"Need a new maxis postpaid plan. <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",FALSE,0,NA,"2016-05-15 16:33:56",FALSE,NA,731885335802580992,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","izzahmuiz",0,FALSE,FALSE,NA,NA,"2016-05-16 00:33:56"
"Baru semalam tukur fast plan maxis <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Tak apa, sis setia dgn maxis <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,0,NA,"2016-05-15 15:23:34",FALSE,NA,731867627723718656,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hannayemz_",0,FALSE,FALSE,NA,NA,"2016-05-15 23:23:34"
"@pesyazul tu ah skrg ni ade plan bagus digi ah, maxis sakai leni",FALSE,0,"pesyazul","2016-05-15 14:25:13",FALSE,731852431009533952,731852942588792832,424930449,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mirodenan",0,FALSE,FALSE,NA,NA,"2016-05-15 22:25:13"
"weh gentle laaa plan maxis yang lama lagi laju siot apa benda bagi 2gb free tapi slow baik bagi 50mb free je takpun 10mb je <ed><U+00A0><U+00BD><ed><U+00B8><U+0091>",FALSE,0,NA,"2016-05-15 13:00:15",FALSE,NA,731831560706482176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4697__",0,FALSE,FALSE,NA,NA,"2016-05-15 21:00:15"
"@ohlorditsher Noted, can we know what plan you prefer? TQ-Han (https://t.co/A8oAAG8yyQ)",FALSE,0,"ohlorditsher","2016-05-15 12:52:31",FALSE,731827369841807360,731829615505727488,48911468,"<a href=""http://www.maxislistens.com"" rel=""nofollow"">MaxisListens_app</a>","MaxisListens",0,FALSE,FALSE,NA,NA,"2016-05-15 20:52:31"
"@ErnizahEziani yup. The only one i knw frm my fren d SuriaSabah Maxis center. Rm19++ wtout plan. Device only. 16gb.",FALSE,1,"ErnizahEziani","2016-05-15 12:34:26",FALSE,731824571792293888,731825062601330688,202940412,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MAHA_namanya",0,FALSE,FALSE,NA,NA,"2016-05-15 20:34:26"
"RT @meerajunnie: @AbuDzarM @twt_engineering operator kasi kita user guna plan mcm maxis, celcom, digi etc. operator hire vendor utk psg ant<U+0085>",FALSE,0,NA,"2016-05-15 12:14:08",FALSE,NA,731819953175699456,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twt_engineering",1,TRUE,FALSE,NA,NA,"2016-05-15 20:14:08"
"@MaxisListens dear maxis, is the upgrade plan for iValue3 user ready? I've been told to wait until end of April but now already mid May.",FALSE,0,"MaxisListens","2016-05-15 12:02:00",FALSE,NA,731816902612262912,141114041,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cnlow14",0,FALSE,FALSE,NA,NA,"2016-05-15 20:02:00"
"@hafizi171 yg angah tgk ni under plan maxis je. Yg lain taktau ah",FALSE,0,"hafizi171","2016-05-15 11:19:44",FALSE,731805696467996672,731806264489955328,578013232,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syazlyanahalim",0,FALSE,FALSE,NA,NA,"2016-05-15 19:19:44"
"@MaxisListens Yes I know since Maxis One Share 128 is a principal plan is it eligible for me to apply multisim?",FALSE,0,"MaxisListens","2016-05-15 10:11:29",FALSE,731788816105644032,731789087103799296,141114041,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","chunhown",0,FALSE,FALSE,NA,NA,"2016-05-15 18:11:29"
"@chunhown Maxis One Share 128 is a principal plan comes with 10GB data.TQ-Drea",FALSE,0,"chunhown","2016-05-15 10:10:24",FALSE,731785696998871040,731788816105644032,120398721,"<a href=""http://www.maxislistens.com"" rel=""nofollow"">MaxisListens_app</a>","MaxisListens",0,FALSE,FALSE,NA,NA,"2016-05-15 18:10:24"
"@MaxisListens send two SMS in Indonesia, data roaming off and maxis one world plan still activates That's costing me money, not saving it.",FALSE,0,"MaxisListens","2016-05-15 09:35:33",FALSE,NA,731780046537379840,141114041,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rdamael",0,FALSE,FALSE,NA,NA,"2016-05-15 17:35:33"
"@_intannnur maxis macam jimbit. Aku memang plan nak tukar umobile pun. Tapi after habis cat nanti",FALSE,0,"_intannnur","2016-05-15 08:20:25",FALSE,731759666011705344,731761139969753088,387436957,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ainazulkiflee",0,FALSE,FALSE,NA,NA,"2016-05-15 16:20:25"
"@AbuDzarM @twt_engineering operator kasi kita user guna plan mcm maxis, celcom, digi etc. operator hire vendor utk psg antena kt area mana.",FALSE,1,"meerajunnie","2016-05-15 07:33:14",FALSE,731748951737536512,731749263957360640,1480332817,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meerajunnie",1,FALSE,FALSE,NA,NA,"2016-05-15 15:33:14"
"@hafizilfarid klu no yg aku guna now ni no maxis, tp aku nak tukar ke plan umobile, boleh stay no ni ke",FALSE,0,"hafizilfarid","2016-05-15 07:00:28",FALSE,731740751881637888,731741018052136960,52931179,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annashahrom",0,FALSE,FALSE,NA,NA,"2016-05-15 15:00:28"
"@MaxisListens Hi Now I am Using Maxis One Plan 128 and Get iPhone6s But Can I Join Zerolution?",FALSE,0,"MaxisListens","2016-05-15 06:34:43",FALSE,NA,731734535998603264,141114041,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DayaVJFreak",0,FALSE,FALSE,NA,NA,"2016-05-15 14:34:43"
"Lepas ni nak tukar plan. Jangan guna maxis. Cam haram sekarang.",FALSE,0,NA,"2016-05-15 05:57:08",FALSE,NA,731725079537557504,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbimuhammad",0,FALSE,FALSE,NA,NA,"2016-05-15 13:57:08"
"@MaxisListens how to switch from prepaid hotlink to maxis postpaid plan",FALSE,0,"MaxisListens","2016-05-15 04:55:39",FALSE,NA,731709606095773696,141114041,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lorauya2",0,FALSE,FALSE,NA,NA,"2016-05-15 12:55:39"
"RT @MaxisListens: @IzharHI Hi, D free 3GB given earlier b4 D new quota upgrade 4 all Maxis One Plan user. U may refer yr data usage via MyM<U+0085>",FALSE,0,NA,"2016-05-15 03:28:35",FALSE,NA,731687694179295232,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","9VSQA",1,TRUE,FALSE,NA,NA,"2016-05-15 11:28:35"
"RT @IzharHI: @Maxis @MaxisListens What's happening to the 15Gb data free upgrade on existing plan you gave me? Just another marketing gimmi<U+0085>",FALSE,0,NA,"2016-05-15 03:20:31",FALSE,NA,731685666833108992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","9VSQA",1,TRUE,FALSE,NA,NA,"2016-05-15 11:20:31"
"@IzharHI Hi, D free 3GB given earlier b4 D new quota upgrade 4 all Maxis One Plan user. U may refer yr data usage via MyMaxis Apps.TQ-Fiza",FALSE,0,"IzharHI","2016-05-15 03:17:56",FALSE,731682168447979520,731685017315741696,140366996,"<a href=""http://www.maxislistens.com"" rel=""nofollow"">MaxisListens_app</a>","MaxisListens",1,FALSE,FALSE,NA,NA,"2016-05-15 11:17:56"
"@Maxis @MaxisListens What's happening to the 15Gb data free upgrade on existing plan you gave me? Just another marketing gimmick?",FALSE,1,"Maxis","2016-05-15 03:08:39",FALSE,NA,731682679431659520,58476851,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IzharHI",1,FALSE,FALSE,NA,NA,"2016-05-15 11:08:39"
"Bersyukur giler Maxis bagi 5GB dgn harga yg sama plan 2GB dulu. Dah takde dah message 80% penggunaan HOHO",FALSE,0,NA,"2016-05-14 17:26:05",FALSE,NA,731536073726124032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aqielasyraf",0,FALSE,FALSE,NA,NA,"2016-05-15 01:26:05"
"RT @BatrisyiaLotffi: @ezzatieshofii telco acano? Aku mmg plan nak tukar doe @Maxis tak appreciate kita<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,"2016-05-14 16:14:21",FALSE,NA,731518019751419904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ezzatieshofii",2,TRUE,FALSE,NA,NA,"2016-05-15 00:14:21"
"@ezzatieshofii telco acano? Aku mmg plan nak tukar doe @Maxis tak appreciate kita<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,"ezzatieshofii","2016-05-14 16:12:24",FALSE,731517292438159360,731517527298211840,349525253,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BatrisyiaLotffi",2,FALSE,FALSE,NA,NA,"2016-05-15 00:12:24"
"@Maxis I just want verify about MaxisONE Share plan RM48, for this plan is that extra service like call waiting,conference is that free ?",FALSE,0,"Maxis","2016-05-14 15:51:19",FALSE,NA,731512224775168000,58476851,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vickneshvky",0,FALSE,FALSE,NA,NA,"2016-05-14 23:51:19"
"Esok nk tukar plan ke postpaid digi argh gini<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> bye maxis <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+FE0F>",FALSE,0,NA,"2016-05-14 15:39:41",FALSE,NA,731509294722519040,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Radi_mrp",0,FALSE,FALSE,NA,NA,"2016-05-14 23:39:41"
"maxis cam kmk, need a new plan <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+00AB><ed><U+00A0><U+00BD><ed><U+00B8><U+009E>",FALSE,1,NA,"2016-05-14 15:12:06",FALSE,NA,731502355208757248,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QaisaraRidhwan",0,FALSE,FALSE,NA,NA,"2016-05-14 23:12:06"
"basic plan maxis ni jd cilaka since aku f5 bapak lembab gila ah. smpai aku tukar umobile tenet laju je em #kenanganbersamamaxis",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-24 11:00:00"
"Changing my maxis line. Which one should i ought for? I want good data plan. Help pick",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-25 20:20:00"
"balik nanti guwa nk tukaq plan celcom! maxis keja kedaqah duit ja",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"2016-05-26 00:25:00"
